Series Name,Series Code,Country Name,Country Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019
Access to electricity (% of population),EG.ELC.ACCS.ZS,Botswana,BWA,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,10.1,10.5489110946655,12.6260280609131,14.7049560546875,16.7866020202637,18.8718700408936,20.9616661071777,23.0559234619141,25.1506881713867,27.2410316467285,24.8,31.3887367248535,33.4362449645996,35.4596176147461,37.4570121765137,39.4389114379883,41.418888092041,43.1,45.4273452758789,52.6711654663086,53.24,53.3774375915527,53.9178695678711,56.126823425293,58.3532295227051,60.5883598327637,62.8249473571777,..,..
Access to electricity (% of population),EG.ELC.ACCS.ZS,Brazil,BRA,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,87.475116,90.1516571044922,88.803833,89.999927,91.5416870117188,91.728598,92.867095,93.354139,94.193812,94.76296,94.3932952880859,96.016528,96.652996,96.980098,96.765107,97.093513,97.594314,98.125382,98.526625,98.856938,98.8462677001953,99.328691,99.519494,99.575151,99.650247,99.710902,99.7,100,..,..
Access to electricity (% of population),EG.ELC.ACCS.ZS,British Virgin Islands,VGB,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,98.3143615722656,98.8490142822266,99.1909561157227,99.2463073730469,99.3164596557617,100,100,100,..,..
Access to electricity (% of population),EG.ELC.ACCS.ZS,Brunei Darussalam,BRN,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,..,..
Access to electricity (% of population),EG.ELC.ACCS.ZS,Bulgaria,BGR,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,..,..
Access to electricity (% of population),EG.ELC.ACCS.ZS,Burkina Faso,BFA,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,6.1,5.26082992553711,5.90819692611694,6.55918645858765,7.21470499038696,7.87468481063843,6.9,9.19123458862305,9.8379487991333,10.4703845977783,11.4,11.6727094650269,12.2358255386353,12.7834482192993,13.3291454315186,13.8864879608154,14.4690437316895,13.1,15.7603559494019,16.7589511871338,18.337574005127,19.2,21.7893447875977,23.6528739929199,25.4737434387207,..,..
Access to electricity (% of population),EG.ELC.ACCS.ZS,Burundi,BDI,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,3.9,2.75987958908081,3.09756112098694,3.42589259147644,3.73994588851929,4.03479290008545,4.30550575256348,3.20731707317073,4.77947854995728,5.00679397583008,4.8,5.50992727279663,5.3,6.16447401046753,6.5,7.0911226272583,7,8.47091770172119,9.29845809936523,9.3,..,..
Access to electricity (% of population),EG.ELC.ACCS.ZS,Cabo Verde,CPV,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,58.6,63.0788078308105,65.1340484619141,67,69.1770782470703,71.1889190673828,73.21240234375,75.261100769043,81.1,79.4847030639648,81.6644515991211,83.8790969848633,86.1199188232422,88.3781890869141,90.6451873779297,92.9136352539063,..,..
Access to electricity (% of population),EG.ELC.ACCS.ZS,Cambodia,KHM,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,18.67,8.86764717102051,16.6,15.4986295700073,18.7951679229736,19.3,25.3256969451904,20.5,31.7646389007568,34.974437713623,26.4,41.4425430297852,31.1,48.0620574951172,51.4397583007813,54.8523635864258,56.1,69.0303573608398,76.8398818969727,89.07,..,..
Access to electricity (% of population),EG.ELC.ACCS.ZS,Cameroon,CMR,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,29,32.6772537231445,33.8123168945313,34.9491882324219,36.0887756347656,37.2319869995117,38.3797264099121,40.7,40.6846351623535,41,46.2,44.0965156555176,45.2019653320313,47.1,47.3386192321777,49,48.2,50.4659461975098,51.5407257080078,53.0534286499023,53.7,55.0223045349121,56.2630233764648,56.8,58.8142738342285,60.1073455810547,61.4018745422363,..,..
Access to electricity (% of population),EG.ELC.ACCS.ZS,Canada,CAN,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,..,..
Access to electricity (% of population),EG.ELC.ACCS.ZS,Cayman Islands,CYM,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,..,..
Access to electricity (% of population),EG.ELC.ACCS.ZS,Central African Republic,CAF,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,3,3.2486879825592,3.81623959541321,4.3882532119751,4.96077251434326,6,6.08761739730835,6.63208675384521,7.15734958648682,7.65847826004028,8.13362789154053,7.80516932525804,9.05101490020752,9.52039051055908,10.0149793624878,9.8,13.2012872695923,16.0999584197998,18.7120380401611,21.3389186859131,24.2307262420654,27.1277122497559,29.9820384979248,..,..
Access to electricity (% of population),EG.ELC.ACCS.ZS,Chad,TCD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,2.3,2.03552031517029,2.44244480133057,2.84494733810425,3.2380998134613,3.6169741153717,3.97664213180542,3.5,4.6217303276062,4.91579103469849,5.20792722702026,5.51170825958252,5.84070253372192,6.4,6.64964628219604,7.45598745346069,7.97573614120483,8.51028728485107,7.7,10.1144189834595,10.8764162063599,..,..
Access to electricity (% of population),EG.ELC.ACCS.ZS,Channel Islands,CHI,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Access to electricity (% of population),EG.ELC.ACCS.ZS,Chile,CHL,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,92.257427,94.6276092529297,94.560057,95.1183547973633,95.3659896850586,95.616340637207,95.617315,96.1288223266602,97.241124,96.6552581787109,97.938687,97.1640090942383,97.3994293212891,98.782325,97.8077239990234,97.9738235473633,99.368108,98.2731170654297,98.4334487915039,99.593662,99.2451629638672,99.588193,100,99.6,100,99.714844,100,100,..,..
Access to electricity (% of population),EG.ELC.ACCS.ZS,China,CHN,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,93.2447967529297,93.5757827758789,93.9069137573242,94.2389450073242,94.5727920532227,94.9093627929688,95.2495498657227,95.5942687988281,95.9434432983398,96.2931289672852,96.6383895874023,96.9743041992188,97.2959365844727,97.5983657836914,97.8766555786133,98.1289749145508,98.3657913208008,98.6006851196289,98.8472290039063,99.1189804077148,99.7,99.874641418457,99.9749298095703,100,100,100,100,100,..,..
Access to electricity (% of population),EG.ELC.ACCS.ZS,Colombia,COL,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,89.9,90.9147720336914,91.2343826293945,91.5548858642578,91.8772125244141,91.2,92.5309066772461,92.8640975952148,93.2017517089844,93.539909362793,95.2,94.1980285644531,94.5081329345703,94.7990341186523,95.065803527832,96.8,95.5318832397461,95.755256652832,96.806763,96.057229,96.788995,96.6936,97.032176,97.779418,97.790938,98.186898,98.4,99.5952377319336,..,..
Access to electricity (% of population),EG.ELC.ACCS.ZS,Comoros,COM,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,28.9,32.6103553771973,34.9774971008301,37.345142364502,39.7083702087402,42.0622444152832,44.8,46.7222328186035,49.0184860229492,51.2887649536133,53.5435485839844,55.7964057922363,58.0609092712402,60.3506278991699,70.1526260375977,69.6596221923828,69.3,69.9326858520508,72.4145202636719,74.9138107299805,77.4218215942383,79.9312896728516,..,..
Access to electricity (% of population),EG.ELC.ACCS.ZS,"Congo, Dem. Rep.",COD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,6.7,7.13199186325073,7.81804847717285,8.48489952087402,9.1276159286499,6,10.3455953598022,15.2,11.5558776855469,12.1920547485352,12.8670139312744,13.5906085968018,15.4,15.1599521636963,13.5,16.8339977264404,17.9754009246826,19.0936317443848,..,..
Access to electricity (% of population),EG.ELC.ACCS.ZS,"Congo, Rep.",COG,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,33.8,33.757999420166,35.8735122680664,38.0006675720215,37.1,42.3441925048828,44.5839805603027,41.6,49.1857109069824,52.6803169250488,60.4,61.730052947998,66.2148513793945,..,..
Access to electricity (% of population),EG.ELC.ACCS.ZS,Costa Rica,CRI,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,98.24978,98.509188,98.695902,98.954779,99.053051,99.147523,99.217998,99.263937,99.409804,98.995734,99.232348,99.503298,99.563517,99.359291,99.409804,99.5,99.6,..,..
Access to electricity (% of population),EG.ELC.ACCS.ZS,Cote d'Ivoire,CIV,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,36.6594924926758,37.787281036377,38.9146156311035,40.039249420166,36.5,42.2695693969727,43.3698501586914,44.456600189209,45.5271148681641,48.2,47.6174240112305,48.6439170837402,51.4,50.6790618896484,51.6955146789551,58.9,53.745677947998,54.7862396240234,55.8373031616211,56.8971138000488,57.9639282226563,59.0359878540039,55.8,61.1888618469238,61.9,63.3129463195801,64.3,65.6357574462891,..,..
Access to electricity (% of population),EG.ELC.ACCS.ZS,Croatia,HRV,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,..,..
Access to electricity (% of population),EG.ELC.ACCS.ZS,Cuba,CUB,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,97,96.2282867431641,95.5,96.6295471191406,96.7964401245117,96.9373550415039,97.0627746582031,97.1862716674805,97.3214111328125,97.4817581176758,97.6808929443359,97.9286651611328,98.2200622558594,98.5463638305664,98.8988342285156,99.2687606811523,99.6474075317383,100,..,..
Access to electricity (% of population),EG.ELC.ACCS.ZS,Curacao,CUW,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,..,..
Access to electricity (% of population),EG.ELC.ACCS.ZS,Cyprus,CYP,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,..,..
Access to electricity (% of population),EG.ELC.ACCS.ZS,Czech Republic,CZE,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,..,..
Access to electricity (% of population),EG.ELC.ACCS.ZS,Denmark,DNK,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,..,..
Access to electricity (% of population),EG.ELC.ACCS.ZS,Djibouti,DJI,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,62,56.3271293640137,56.3516159057617,56.3766136169434,56.3971862792969,56.4084053039551,49.7,56.3830909729004,56.3366928100586,56.2643165588379,55.5,56.0866546630859,56.0085067749023,55.9555702209473,55.9414176940918,55.9758987426758,54.6,56.1670188903809,56.4439735412598,57.5490798950195,58.659366607666,60.2,..,..
Access to electricity (% of population),EG.ELC.ACCS.ZS,Dominica,DMA,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,75,79.5444641113281,80.9410934448242,82.3283767700195,87.7,85.0551834106445,86.3848419189453,87.6885299682617,88.9767227172852,90.2629852294922,90.9,92.8840179443359,94.2459259033203,95.6564712524414,97.1106414794922,98.5997085571289,99.4693450927734,99.912483215332,100,100,..,..
Access to electricity (% of population),EG.ELC.ACCS.ZS,Dominican Republic,DOM,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,78.2,81.828369140625,82.6390914916992,83.4516220092773,84.2668685913086,85.0857467651367,85.9091415405273,86.7370071411133,91,88.764932,89.791362,89.749814,89.173808,90.316567,90.141224,90.118148,96.876342,97.576197,97.85776,98.145414,97.898872,97.86705,98.385853,98.470979,98.560364,98.9,100,..,..
Access to electricity (% of population),EG.ELC.ACCS.ZS,Ecuador,ECU,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,89.830167,91.8360900878906,92.2417449951172,92.726642,93.071434,93.4686889648438,93.8655395507813,94.2481155395508,94.973044,94.9507141113281,95.83265,96.315259,96.812618,97.206576,96.470862,97.462142,96.872699,97.194929,98.034674,98.976067,98.825883,98.7,100,..,..
Access to electricity (% of population),EG.ELC.ACCS.ZS,"Egypt, Arab Rep.",EGY,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,93.4,94.9777679443359,95.277458190918,95.5,95.8859024047852,96.1964645385742,96.5114822387695,96.8270111083984,97.7,97.4398803710938,97.7273559570313,98.8,98.2397689819336,99.4,99.04,98.861328125,99.8,99.3113174438477,99.5876998901367,99.8211517333984,99.7,99.9945449829102,99.8,100,100,100,..,..
Access to electricity (% of population),EG.ELC.ACCS.ZS,El Salvador,SLV,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,69.60788,74.9365692138672,75.9048004150391,76.8748397827148,76.995504,77.883,79.8048858642578,81.637983,79.129592,84.519249,87.063829,87.54906,86.961151,87.357045,87.525839,89.201467,91.109558,91.000227,91.08402,91.580238,92.574686,93.680571,95.043105,95.125416,95.4,96,99.4903869628906,..,..
Access to electricity (% of population),EG.ELC.ACCS.ZS,Equatorial Guinea,GNQ,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,66.1,65.7888412475586,66.0326995849609,66.302734375,66.5902252197266,66.8864364624023,67.1840972900391,..,..
Access to electricity (% of population),EG.ELC.ACCS.ZS,Eritrea,ERI,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,22.9,24.7051315307617,25.8313846588135,26.9620990753174,28.093318939209,29.2201175689697,30.3375663757324,32.2,32.5247001647949,33.584529876709,34.6183815002441,35.6367378234863,36.6531715393066,37.6812477111816,38.7345390319824,39.8266105651855,40.9673194885254,42.1516571044922,43.3708915710449,44.6163024902344,45.8791656494141,47.150749206543,48.4237899780273,..,..
Access to electricity (% of population),EG.ELC.ACCS.ZS,Estonia,EST,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,..,..
Access to electricity (% of population),EG.ELC.ACCS.ZS,Eswatini,SWZ,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,26.9,27.9540557861328,30.5855331420898,33.1928749084473,35.7742385864258,35.2,40.9040489196777,43.4796409606934,46.0804405212402,45.5523376086057,51.5047416687012,55.2768745422363,58.7624206542969,65,66.0280380249023,69.7984848022461,73.5262756347656,..,..
Access to electricity (% of population),EG.ELC.ACCS.ZS,Ethiopia,ETH,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,12.7,25.5943851470947,26.4842586517334,27.354923248291,28.2014560699463,14,29.8270664215088,79.9308806503791,31.4449787139893,32.284969329834,33.163745880127,23,35.0621910095215,36.0681304931641,27.2,29,42.9,44.3,..,..
Access to electricity (% of population),EG.ELC.ACCS.ZS,Faroe Islands,FRO,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,..,..
Access to electricity (% of population),EG.ELC.ACCS.ZS,Fiji,FJI,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,66.9,71.8041381835938,73.1218032836914,74.4399719238281,75.7537231445313,77.0581207275391,79.63,80,80.8659362792969,82.0867385864258,83.2920455932617,88.9,86.16,86.9506912231445,88.6865539550781,89.9616012573242,91.0439453125,91.75,93.767204284668,95.2170181274414,96.6755523681641,96,..,..
Access to electricity (% of population),EG.ELC.ACCS.ZS,Finland,FIN,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,..,..
Access to electricity (% of population),EG.ELC.ACCS.ZS,France,FRA,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,..,..
